id,case_number,date,block,primary_type,description,location_description,latitude,longitude,gc_address,gc_score,gc_lat,gc_lng,distance_m
14122477,JK163626,2026-02-26T12:50:00.000,022XX N HAMILTON AVE,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.921909527,-87.681450335,"22 Hamilton St, Bensenville, Illinois, 60106",93.36,41.956521186842,-87.932878938313,21149.483750272306
14121733,JK162736,2026-02-26T12:41:00.000,003XX E 83RD ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.74377221,-87.617147556,"3 E 83rd St, Chicago, Illinois, 60619",96.56,41.74354457745,-87.624222424964,587.5189979565495
14125184,JK166716,2026-02-26T12:41:00.000,002XX W 26TH ST,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.84549854,-87.633828853,"2 W 26th St, Chicago, Illinois, 60616",96.56,41.845709980394,-87.62703488936,563.2629777714983
14121972,JK163009,2026-02-26T12:35:00.000,003XX S DAMEN AVE,BATTERY,SIMPLE,CHA APARTMENT,41.877161446,-87.676536946,"3 S Damen Ave, Chicago, Illinois, 60612",97.64,41.881275631019,-87.676509755483,457.4820399328693
14121806,JK162863,2026-02-26T12:30:00.000,001XX N STATE ST,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,41.883645667,-87.627882442,"1 N State St, Chicago, Illinois, 60602",97.6,41.882251809296,-87.627716002812,155.60117576097596
14121714,JK162729,2026-02-26T12:30:00.000,013XX S LAWNDALE AVE,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,41.864033702,-87.717792133,"S Lawndale Ave, Chicago, Illinois, 60652",93.27,41.742317510638,-87.714385169183,13537.168870859046
14121805,JK162853,2026-02-26T12:25:00.000,033XX W HARRISON ST,BATTERY,SIMPLE,GAS STATION,41.873635421,-87.710081187,"33 W Harrison St, Chicago, Illinois, 60605",97.71,41.874519302211,-87.628786726452,6731.675598821732
14121755,JK162748,2026-02-26T12:23:00.000,066XX S HALSTED ST,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,41.774069965,-87.644639452,"66 S Halsted St, Chicago, Illinois, 60661",97.68,41.880676905763,-87.647391983013,11856.344719650822
14121742,JK162712,2026-02-26T12:23:00.000,040XX N ST LOUIS AVE,BATTERY,SIMPLE,APARTMENT,41.954349946,-87.715376111,"N Saint Louis Ave, Chicago, Illinois, 60625",93.0,41.966343116286,-87.715758490164,1333.9544354917882
14122085,JK162857,2026-02-26T12:15:00.000,066XX N BOSWORTH AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,42.002478396,-87.66929687,"N Bosworth Ave, Chicago, Illinois, 60613",93.27,41.948843974579,-87.667687090965,5965.360016395666
14122822,JK164073,2026-02-26T12:12:00.000,025XX W ARMITAGE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,41.917546362,-87.690728102,"W Armitage Ave, Chicago, Illinois, 60639",93.27,41.916870920828,-87.768219516655,6412.184717005495
14121710,JK162735,2026-02-26T12:10:00.000,0000X W TERMINAL ST,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,41.974861952,-87.890372151,"Chicago, Illinois",75.0,41.883229,-87.632398,23648.744816159575
14122392,JK162794,2026-02-26T12:09:00.000,031XX N PULASKI RD,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.93791173,-87.727149134,"31 N Pulaski Rd, Chicago, Illinois, 60624",97.68,41.881476681236,-87.725577380866,6276.6388459399
14121749,JK162745,2026-02-26T12:08:00.000,029XX S ARCHER AVE,BATTERY,SIMPLE,STREET,41.840850197,-87.659608755,"S Archer Ave, Chicago, Illinois, 60616",92.71,41.851904787016,-87.63686834975,2249.252952408237
14124740,JK165728,2026-02-26T12:06:00.000,076XX S CICERO AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.754592961,-87.741528537,"76 S Cicero Ave, Chicago, Illinois, 60644",97.68,41.879357160876,-87.745340667029,13876.742558390739
14123748,JK165243,2026-02-26T12:00:00.000,100XX W OHARE ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,GOVERNMENT BUILDING / PROPERTY,41.976290414,-87.905227221,"O'Hare, Chicago, Illinois",84.6,41.9766297,-87.8834397,1801.449533202709
14121781,JK162775,2026-02-26T12:00:00.000,040XX W IRVING PARK RD,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,41.953643409,-87.72801475,"40 Irving Park Rd, Bensenville, Illinois, 60106",96.48,41.960687214932,-87.938442190355,17417.762051374513
14126388,JK168530,2026-02-26T12:00:00.000,040XX W DIVISION ST,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PRIVATE GROUNDS,41.902664731,-87.726608375,"40 W Division St, Chicago, Illinois, 60610",97.71,41.903996453104,-87.630160497676,7983.336779601807
14121875,JK162958,2026-02-26T12:00:00.000,073XX S RIDGELAND AVE,THEFT,$500 AND UNDER,APARTMENT,41.761898254,-87.582323261,"73 S Ridgeland Ave, Oak Park, Illinois, 60302",95.74,41.887043637441,-87.784756731927,21794.644377193854
14121835,JK162802,2026-02-26T12:00:00.000,0000X N MICHIGAN AVE,THEFT,OVER $500,RESTAURANT,41.882424852,-87.624377884,"0 N Michigan Ave, Chicago, Illinois, 60602",98.89,41.882120903658,-87.624540254889,36.3725591559088
14121716,JK162753,2026-02-26T12:00:00.000,050XX N OAKLEY AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE - COMMERCIAL,41.973398385,-87.686640307,"50 N Oakley Ave, Chicago, Illinois, 60612",97.68,41.882589562565,-87.684071682521,10099.716022585995
14121803,JK162721,2026-02-26T12:00:00.000,048XX W ROOSEVELT RD,ASSAULT,AGGRAVATED - HANDGUN,STREET,41.865891974,-87.745099663,"48 W Roosevelt Rd, Chicago, Illinois, 60605",97.74,41.867503935546,-87.629691808781,9558.236972793666
14121774,JK162730,2026-02-26T11:52:00.000,116XX S VINCENNES AVE,OTHER OFFENSE,TELEPHONE THREAT,STREET,41.682976863,-87.668700729,"S Vincennes Ave, Chicago, Illinois, 60620",93.52,41.742464447923,-87.637401255826,7106.638638092598
14122289,JK163388,2026-02-26T11:50:00.000,006XX N LECLAIRE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.891538918,-87.753028938,"6 N Leclaire Ave, Chicago, Illinois, 60644",97.74,41.88061923525,-87.752669520997,1214.577804153124
14122357,JK162670,2026-02-26T11:48:00.000,055XX S KEDZIE AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.792874284,-87.703537299,"55 S Kedzie Ave, Chicago, Illinois, 60612",97.68,41.880240414847,-87.706042871838,9716.887928873575
14121688,JK162732,2026-02-26T11:45:00.000,071XX S CALUMET AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,41.765129284,-87.616855105,"S Calumet Ave, Chicago, Illinois, 60619",93.0,41.747412321772,-87.616429748126,1970.352250053424
14121712,JK162724,2026-02-26T11:45:00.000,097XX S WOODLAWN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.717619159,-87.594644274,"S Woodlawn Ave, Chicago, Illinois, 60619",93.27,41.748508661401,-87.595379906837,3435.298335852111
14121700,JK162737,2026-02-26T11:45:00.000,080XX S EBERHART AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.748427219,-87.612427155,"S Eberhart Ave, Chicago, Illinois, 60628",93.27,41.659120002528,-87.610714139119,9931.527596076035
14121663,JK162690,2026-02-26T11:45:00.000,016XX W OGDEN AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,ALLEY,41.879682085,-87.668201247,"W Ogden Ave, Chicago, Illinois, 60607",92.39,41.881139910438,-87.666475561252,216.07533044289306
14122429,JK162677,2026-02-26T11:40:00.000,012XX E 47TH ST,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,41.809648146,-87.596203254,"12 E 47th St, Chicago, Illinois, 60653",96.56,41.809349074871,-87.625488260587,2427.3943571923246
14126609,JK168771,2026-02-26T11:33:00.000,020XX W ADDISON ST,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,41.946857195,-87.67903112,"W Addison St, Chicago, Illinois, 60618",92.71,41.946698222772,-87.696849009208,1473.699137251045
14121695,JK162697,2026-02-26T11:31:00.000,023XX W MELROSE ST,CRIMINAL TRESPASS,TO LAND,RESIDENCE - GARAGE,41.940378728,-87.686893193,"W Melrose St, Chicago, Illinois, 60618",92.71,41.94025238839,-87.697340587997,864.2328043855993
14121993,JK162875,2026-02-26T11:30:00.000,091XX S COLFAX AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,41.729288447,-87.560909165,"S Colfax Ave, Chicago, Illinois, 60617",92.71,41.727054431086,-87.560855782884,248.45073280210863
14121764,JK162698,2026-02-26T11:30:00.000,070XX S ASHLAND AVE,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,41.76573639,-87.66381882,"70 S Ashland Ave, Chicago, Illinois, 60607",97.71,41.880485845272,-87.666933903388,12762.167935960975
14121940,JK162779,2026-02-26T11:30:00.000,005XX W OAK ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.900424796,-87.642467932,"5 W Oak St, Chicago, Illinois, 60610",97.51,41.900526607521,-87.628523768309,1154.117058477679
14121895,JK162700,2026-02-26T11:27:00.000,023XX N LINCOLN AVE,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,41.924776249,-87.647823816,"N Lincoln Ave, Chicago, Illinois, 60618",93.0,41.934030402391,-87.721367377901,6170.339629077656
14121670,JK162657,2026-02-26T11:25:00.000,043XX S ARCHER AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.813803157,-87.704715262,"S Archer Ave, Chicago, Illinois, 60616",92.71,41.851904787016,-87.63686834975,7038.972043248262
14122064,JK162639,2026-02-26T11:24:00.000,006XX N CICERO AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,APARTMENT,41.891877604,-87.745698694,"6 N Cicero Ave, Chicago, Illinois, 60644",97.68,41.880639840088,-87.74532755704,1249.9599705816079
14122211,JK162648,2026-02-26T11:22:00.000,006XX N CICERO AVE,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,41.89177329,-87.745692304,"6 N Cicero Ave, Chicago, Illinois, 60644",97.68,41.880639840088,-87.74532755704,1238.3513100687799
14123565,JK164986,2026-02-26T11:15:00.000,023XX W 100TH ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,41.711857719,-87.680101323,"23 W 100th St, Chicago, Illinois, 60628",94.9,41.712579867932,-87.623749735279,4678.24288487013
14121677,JK162707,2026-02-26T11:12:00.000,001XX N MENARD AVE,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,41.883044212,-87.769858689,"1 N Menard Ave, Chicago, Illinois, 60644",97.68,41.880893534379,-87.769672745391,239.6393747620395
14121614,JK162680,2026-02-26T11:10:00.000,052XX N LINCOLN AVE,THEFT,ATTEMPT THEFT,GROCERY FOOD STORE,41.977017622,-87.692447486,"N Lincoln Ave, Chicago, Illinois, 60618",93.0,41.934030402391,-87.721367377901,5344.808729063268
14122114,JK162692,2026-02-26T11:05:00.000,052XX N NAGLE AVE,THEFT,$500 AND UNDER,RESTAURANT,41.975902566,-87.787870189,"N Nagle Ave, Chicago, Illinois, 60634",92.39,41.941980730013,-87.787358026322,3772.173794616406
14121745,JK162663,2026-02-26T11:05:00.000,026XX W HADDON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,41.90202823,-87.693275074,"W Haddon Ave, Chicago, Illinois, 60651",92.71,41.90128804262,-87.763239836835,5790.974781877874
14121751,JK162655,2026-02-26T11:03:00.000,053XX N DELPHIA AVE,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,41.976282242,-87.841541839,"N Delphia Ave, Chicago, Illinois, 60631",93.0,41.981775020117,-87.841478682192,610.791371275195
14121633,JK162638,2026-02-26T11:01:00.000,038XX N RECREATION DR,BATTERY,SIMPLE,PARK PROPERTY,41.952471604,-87.644277333,"N Recreation Dr, Chicago, Illinois, 60613",93.52,41.951665923935,-87.643977228078,92.96147544943325
14125322,JK167046,2026-02-26T11:00:00.000,008XX S WELLS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,41.87178962,-87.633564301,"8 S Wells St, Chicago, Illinois, 60603",97.6,41.881674352479,-87.63374903366,1099.23851286286
14122447,JK163606,2026-02-26T11:00:00.000,107XX S BENSLEY AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,41.700222266,-87.563194215,"S Bensley Ave, Chicago, Illinois, 60633",93.0,41.632680089896,-87.562835384623,7510.406463888617
14122082,JK163220,2026-02-26T11:00:00.000,018XX W NORTH AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.910536878,-87.67414124,"18 W North Ave, Chicago, Illinois, 60610",97.64,41.911280734182,-87.629719784849,3676.7848653902183
14122386,JK163513,2026-02-26T11:00:00.000,032XX W LEXINGTON ST,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,41.871860452,-87.707157461,"W Lexington St, Chicago, Illinois, 60644",93.27,41.871107281461,-87.751304269849,3656.342212434064
14121667,JK162624,2026-02-26T11:00:00.000,036XX W LEXINGTON ST,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VACANT LOT / LAND,41.871730695,-87.716649852,"W Lexington St, Chicago, Illinois, 60644",93.27,41.871107281461,-87.751304269849,2870.2472712476115
14125198,JK167034,2026-02-26T11:00:00.000,011XX S KILBOURN AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,41.867586991,-87.737466011,"11 S Kilbourn Ave, Chicago, Illinois, 60624",97.74,41.88030237844,-87.737826240208,1414.2011301507184
14122559,JK163730,2026-02-26T11:00:00.000,005XX W 18TH ST,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,41.857660714,-87.639195193,"5 W 18th St, Chicago, Illinois, 60616",96.56,41.857822214281,-87.626629564417,1040.8203804319467
14122586,JK163833,2026-02-26T10:54:00.000,017XX S STATE ST,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,POLICE FACILITY / VEHICLE PARKING LOT,41.858594819,-87.627214427,"17 S State St, Chicago, Illinois, 60603",97.6,41.881832860026,-87.627656903524,2584.2120010899903
14121754,JK162696,2026-02-26T10:49:00.000,010XX W LAKE ST,ROBBERY,STRONG ARM - NO WEAPON,CONVENIENCE STORE,41.885557376,-87.65364901,"10 W Lake St, Chicago, Illinois, 60601",97.56,41.885788008518,-87.627983050247,2124.840254020907
14122597,JK163742,2026-02-26T10:45:00.000,006XX N ASHLAND AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",VEHICLE - COMMERCIAL,41.893639096,-87.667219045,"6 N Ashland Ave, Chicago, Illinois, 60612",97.71,41.88159562881,-87.666971465463,1339.3292649464433
14121652,JK162618,2026-02-26T10:45:00.000,0000X S HALSTED ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,41.881203182,-87.647342333,"0 S Halsted St, Chicago, Illinois, 60661",98.89,41.881724437891,-87.647427945001,58.392748669515335
14121735,JK162777,2026-02-26T10:42:00.000,016XX S MILLARD AVE,THEFT,$500 AND UNDER,APARTMENT,41.858356657,-87.716411276,"S Millard Ave, Chicago, Illinois, 60624",93.0,41.87491751607,-87.71693672847,1841.9974837882778
14121674,JK162615,2026-02-26T10:40:00.000,001XX N MORGAN ST,BATTERY,SIMPLE,RESTAURANT,41.885150434,-87.652125613,"1 N Morgan St, Chicago, Illinois, 60607",97.64,41.881830032407,-87.651961280284,369.46236427673455
14121696,JK162682,2026-02-26T10:39:00.000,049XX W FERDINAND ST,NARCOTICS,POSSESS - SYNTHETIC DRUGS,CONVENIENCE STORE,41.889533559,-87.749374451,"W Ferdinand St, Chicago, Illinois, 60644",93.27,41.889579685186,-87.745671978272,306.52324645337757
14121793,JK162626,2026-02-26T10:39:00.000,049XX W FERDINAND ST,OTHER OFFENSE,LICENSE VIOLATION,GROCERY FOOD STORE,41.889533559,-87.749374451,"W Ferdinand St, Chicago, Illinois, 60644",93.27,41.889579685186,-87.745671978272,306.52324645337757
14122505,JK162709,2026-02-26T10:32:00.000,0000X W MADISON ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,41.881994258,-87.629773427,"0 W Madison St, Chicago, Illinois, 60602",98.89,41.882100008728,-87.627940277572,152.2156967814584
14122033,JK163034,2026-02-26T10:30:00.000,035XX S WASHTENAW AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PUBLIC BUILDING,41.828907913,-87.692349187,"35 S Washtenaw Ave, Chicago, Illinois, 60612",97.77,41.880793452454,-87.693854568459,5770.755773730653
14121748,JK162629,2026-02-26T10:30:00.000,009XX W RANDOLPH ST,ASSAULT,SIMPLE,RESTAURANT,41.884451738,-87.651383878,"9 W Randolph St, Chicago, Illinois, 60601",97.71,41.884466777802,-87.628421918922,1900.8791116733078
14122458,JK162693,2026-02-26T10:30:00.000,052XX W MELROSE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.939602533,-87.757610436,"W Melrose St, Chicago, Illinois, 60618",92.71,41.94025238839,-87.697340587997,4985.557161856906
14121834,JK162612,2026-02-26T10:30:00.000,025XX S KEDZIE AVE,CRIMINAL TRESPASS,TO VEHICLE,STREET,41.845880198,-87.705080327,"25 S Kedzie Ave, Chicago, Illinois, 60612",97.68,41.880693189229,-87.706058451274,3871.8753557274063
14125691,JK166682,2026-02-26T10:30:00.000,063XX S MINERVA AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.778871742,-87.59631384,"S Minerva Ave, Chicago, Illinois, 60637",93.0,41.775025544977,-87.597282062987,435.14856716671284
14121693,JK162635,2026-02-26T10:30:00.000,0000X S THROOP ST,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.880932433,-87.659551412,"0 S Throop St, Chicago, Illinois, 60607",98.89,41.881465461252,-87.659652804022,59.86148458552026
14122127,JK162585,2026-02-26T10:25:00.000,031XX W Logan Blvd,THEFT,$500 AND UNDER,APARTMENT,41.928763353,-87.705855277,"W Logan Blvd, Chicago, Illinois, 60647",92.71,41.92849919947,-87.694552128369,935.531693322161
14121731,JK162718,2026-02-26T10:23:00.000,027XX N PULASKI RD,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,41.931212097,-87.72696267,"27 N Pulaski Rd, Chicago, Illinois, 60624",97.68,41.881474437781,-87.725577333018,5531.763479206347
14121656,JK162578,2026-02-26T10:23:00.000,040XX N CICERO AVE,THEFT,$500 AND UNDER,DRUG STORE,41.954698652,-87.747338823,"40 N Cicero Ave, Chicago, Illinois, 60644",97.68,41.881042805396,-87.745345768323,8191.816460964157
14121946,JK162576,2026-02-26T10:18:00.000,019XX W MONTEREY AVE,ASSAULT,SIMPLE,SIDEWALK,41.691788166,-87.669994026,"W Monterey Ave, Chicago, Illinois, 60643",93.27,41.690564773095,-87.666214152284,342.0699636315613
14121679,JK162561,2026-02-26T10:11:00.000,001XX N GREEN ST,THEFT,RETAIL THEFT,CONVENIENCE STORE,41.885050022,-87.648623237,"1 N Green St, Chicago, Illinois, 60607",97.6,41.881811961518,-87.648451235753,360.337345869069
14121771,JK162555,2026-02-26T10:07:00.000,038XX W LAWRENCE AVE,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,41.968289813,-87.723452492,"W Lawrence Ave, Chicago, Illinois, 60625",93.27,41.968493883628,-87.703569879438,1643.950966835482
14121682,JK162569,2026-02-26T10:03:00.000,010XX N LOCKWOOD AVE,ASSAULT,SIMPLE,RESIDENCE,41.899152589,-87.75816492,"10 N Lockwood Ave, Chicago, Illinois, 60644",97.74,41.880802117233,-87.757553107924,2041.1077426261947
14121615,JK162552,2026-02-26T10:00:00.000,067XX S JEFFERY BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,41.772998982,-87.576478539,"S Jeffery Blvd, Chicago, Illinois, 60617",93.27,41.730619660964,-87.575580549525,4712.954251072884
14126095,JK168045,2026-02-26T10:00:00.000,011XX W 95TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.721347217,-87.65215149,"11 W 95th St, Chicago, Illinois, 60628",96.56,41.721565316861,-87.62407630102,2330.21727909365
14121752,JK162793,2026-02-26T10:00:00.000,042XX S OAKENWALD AVE,THEFT,THEFT FROM MOTOR VEHICLE,APARTMENT,41.817604432,-87.598015977,"S Oakenwald Ave, Chicago, Illinois, 60653",93.52,41.814567772893,-87.59571884851,387.6275791257532
14121730,JK162740,2026-02-26T10:00:00.000,009XX W BELMONT AVE,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,41.93991842,-87.653288878,"W Belmont Ave, Chicago, Illinois, 60618",93.0,41.939375568375,-87.702772308978,4093.331567677319
14122035,JK163206,2026-02-26T10:00:00.000,099XX S ABERDEEN ST,THEFT,THEFT FROM MOTOR VEHICLE,STREET,41.712968719,-87.650287815,"99 S Aberdeen St, Chicago, Illinois, 60607",97.71,41.88044419608,-87.654589271871,18625.836936700758
14121849,JK163008,2026-02-26T10:00:00.000,019XX W DIVISION ST,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,41.903217917,-87.675560999,"19 W Division St, Chicago, Illinois, 60610",97.71,41.903890960213,-87.629391515716,3821.6758759270324
14123494,JK164793,2026-02-26T10:00:00.000,054XX N OKETO AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,41.978607683,-87.811940075,"N Oketo Ave, Chicago, Illinois, 60634",92.39,41.945328630059,-87.811804898429,3700.478729762379
14122278,JK163360,2026-02-26T10:00:00.000,035XX S FRANCISCO AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,41.829484027,-87.697252827,"35 S Francisco Ave, Chicago, Illinois, 60612",97.77,41.880633901151,-87.698650851213,5688.784964588009
14124236,JK162589,2026-02-26T10:00:00.000,021XX W 19TH ST,ASSAULT,SIMPLE,APARTMENT,41.85580156,-87.679181872,"21 W 19th St, Chicago, Illinois, 60616",96.56,41.856574008454,-87.628132024589,4228.842495670417
14121724,JK162592,2026-02-26T10:00:00.000,074XX W TALCOTT AVE,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,41.988630807,-87.812829371,"W Talcott Ave, Chicago, Illinois, 60631",93.0,41.987870282293,-87.811342135567,149.1996097475192
14121830,JK162778,2026-02-26T09:50:00.000,095XX S EWING AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.722417472,-87.536111777,"S Ewing Ave, Chicago, Illinois, 60617",92.39,41.695318405457,-87.53527031682,3014.0882036482394
14122963,JK164373,2026-02-26T09:50:00.000,095XX S EWING AVE,ASSAULT,SIMPLE,STREET,41.722417472,-87.536111777,"S Ewing Ave, Chicago, Illinois, 60617",92.39,41.695318405457,-87.53527031682,3014.0882036482394
14121539,JK162551,2026-02-26T09:46:00.000,095XX S EWING AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.722417472,-87.536111777,"S Ewing Ave, Chicago, Illinois, 60617",92.39,41.695318405457,-87.53527031682,3014.0882036482394
14121600,JK162640,2026-02-26T09:46:00.000,071XX S SOUTH SHORE DR,THEFT,$500 AND UNDER,APARTMENT,41.766161865,-87.562692028,"S South Shore Dr, Chicago, Illinois, 60615",93.52,41.796910239026,-87.580964328029,3739.7158941813377
14121770,JK162797,2026-02-26T09:38:00.000,095XX S DOBSON AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,41.721455089,-87.598398911,"S Dobson Ave, Chicago, Illinois, 60619",92.71,41.728527364617,-87.598577429602,786.5407110753976
14121586,JK162533,2026-02-26T09:35:00.000,002XX W MERCHANDISE MART PLZ,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",COMMERCIAL / BUSINESS OFFICE,41.887966168,-87.634790696,"2 Merchandise Mart Plz, Chicago, Illinois, 60654",96.66,41.888112692844,-87.633958676659,70.77475353470864
14122026,JK163109,2026-02-26T09:31:00.000,009XX W WASHINGTON BLVD,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.883074281,-87.651409543,"9 W Washington St, Chicago, Illinois, 60602",95.69,41.883174866383,-87.628265436566,1916.0298951892942
14123209,JK164456,2026-02-26T09:30:00.000,0000X N PINE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.880848925,-87.763209368,"0 N Pine Ave, Chicago, Illinois, 60644",98.89,41.880382280699,-87.76321953672,51.89530764593355
14122087,JK162652,2026-02-26T09:30:00.000,020XX W 70TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.766611934,-87.674758897,"20 W 70th St, Chicago, Illinois, 60621",96.56,41.767325734388,-87.626646137632,3991.062469785636
14121761,JK162647,2026-02-26T09:30:00.000,034XX S DR MARTIN LUTHER KING JR DR,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.831898391,-87.616976942,"S Dr Martin Luther King Jr Dr, Chicago, Illinois, 60619",95.27,41.74627467465,-87.614856354537,9522.545980778348
14121841,JK162914,2026-02-26T09:30:00.000,026XX W HOWARD ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,42.019413511,-87.695562199,"26 W Howard St, Park Ridge, Illinois, 60068",95.62,42.018705547247,-87.821041213043,10366.016349787771
14121583,JK162563,2026-02-26T09:30:00.000,088XX S BURLEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,41.735127203,-87.545784616,"S Burley Ave, Chicago, Illinois, 60617",92.71,41.699139129061,-87.544982007775,4002.245691686296
14121675,JK162492,2026-02-26T09:12:00.000,024XX W WARREN BLVD,ASSAULT,SIMPLE,MEDICAL / DENTAL OFFICE,41.882083925,-87.687055144,"W Warren Blvd, Chicago, Illinois, 60624",93.0,41.881852161913,-87.709665683381,1872.0368893191578
14121736,JK162528,2026-02-26T09:11:00.000,082XX S ABERDEEN ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.74461304,-87.651147103,"82 S Aberdeen St, Chicago, Illinois, 60607",97.71,41.880525352545,-87.654744932677,15115.700869535722
14121584,JK162537,2026-02-26T09:10:00.000,002XX W MERCHANDISE MART PLZ,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,41.887966168,-87.634790696,"2 Merchandise Mart Plz, Chicago, Illinois, 60654",96.66,41.888112692844,-87.633958676659,70.77475353470864
14121877,JK162952,2026-02-26T09:00:00.000,008XX N MAPLEWOOD AVE,INTIMIDATION,INTIMIDATION,APARTMENT,41.896439505,-87.690557745,"N Maplewood Ave, Chicago, Illinois, 60618",93.52,41.933411189084,-87.691595212202,4111.959876151446
14121685,JK162523,2026-02-26T09:00:00.000,006XX N KEDZIE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,41.892575745,-87.706466687,"6 N Kedzie Ave, Chicago, Illinois, 60624",97.68,41.881142002013,-87.706224599898,1271.5321450611304
